oppervlakte_m2,index_right,buurtcode,p_le_2,netto_splitsbaar_m2,max_units_after_split,split_feasible,units_added_if_split,expected_units_added
135,5557.0,BU04060818,0.41,121.5,2,True,1,0.041
450,5539.0,BU04060204,0.9,405.0,2,True,1,0.09000000000000001
162,5549.0,BU04060410,0.46399999999999997,145.8,2,True,1,0.0464
322,5539.0,BU04060204,0.784,289.8,2,True,1,0.07840000000000001
226,5540.0,BU04060205,0.592,203.4,2,True,1,0.0592
125,5537.0,BU04060002,0.39,112.5,2,True,1,0.03900000000000001
262,5540.0,BU04060205,0.6639999999999999,235.8,2,True,1,0.0664
121,5549.0,BU04060410,0.382,108.9,2,True,1,0.038200000000000005
123,5537.0,BU04060002,0.386,110.7,2,True,1,0.0386
229,5549.0,BU04060410,0.598,206.1,2,True,1,0.0598
218,5540.0,BU04060205,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
192,5540.0,BU04060205,0.524,172.8,2,True,1,0.0524
190,5549.0,BU04060410,0.52,171.0,2,True,1,0.052000000000000005
230,5543.0,BU04060308,0.6,207.0,2,True,1,0.06
208,5540.0,BU04060205,0.556,187.20000000000002,2,True,1,0.05560000000000001
164,5549.0,BU04060410,0.46799999999999997,147.6,2,True,1,0.0468
274,5540.0,BU04060205,0.688,246.6,2,True,1,0.0688
220,5543.0,BU04060308,0.5800000000000001,198.0,2,True,1,0.05800000000000001
162,5559.0,BU04061020,0.46399999999999997,145.8,2,True,1,0.0464
162,5562.0,BU04061124,0.46399999999999997,145.8,2,True,1,0.0464
187,5540.0,BU04060205,0.514,168.3,2,True,1,0.0514
310,5543.0,BU04060308,0.76,279.0,2,True,1,0.07600000000000001
347,5540.0,BU04060205,0.8340000000000001,312.3,2,True,1,0.08340000000000002
251,5548.0,BU04060409,0.642,225.9,2,True,1,0.06420000000000001
158,5536.0,BU04060001,0.45599999999999996,142.20000000000002,2,True,1,0.0456
138,5549.0,BU04060410,0.416,124.2,2,True,1,0.0416
136,5559.0,BU04061020,0.412,122.4,2,True,1,0.0412
136,5562.0,BU04061124,0.412,122.4,2,True,1,0.0412
1023,5540.0,BU04060205,0.9,920.7,2,True,1,0.09000000000000001
630,5541.0,BU04060206,0.9,567.0,2,True,1,0.09000000000000001
198,5538.0,BU04060103,0.536,178.20000000000002,2,True,1,0.05360000000000001
147,5540.0,BU04060205,0.434,132.3,2,True,1,0.0434
152,5549.0,BU04060410,0.444,136.8,2,True,1,0.0444
339,5540.0,BU04060205,0.8180000000000001,305.1,2,True,1,0.08180000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
141,5538.0,BU04060103,0.422,126.9,2,True,1,0.0422
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
184,5549.0,BU04060410,0.508,165.6,2,True,1,0.050800000000000005
482,5555.0,BU04060716,0.9,433.8,2,True,1,0.09000000000000001
381,5541.0,BU04060206,0.9,342.90000000000003,2,True,1,0.09000000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
236,5548.0,BU04060409,0.612,212.4,2,True,1,0.061200000000000004
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
4155,5540.0,BU04060205,0.9,3739.5,2,True,1,0.09000000000000001
413,5541.0,BU04060206,0.9,371.7,2,True,1,0.09000000000000001
157,5536.0,BU04060001,0.45399999999999996,141.3,2,True,1,0.045399999999999996
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
209,5549.0,BU04060410,0.558,188.1,2,True,1,0.05580000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
188,5549.0,BU04060410,0.516,169.20000000000002,2,True,1,0.05160000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
217,5549.0,BU04060410,0.5740000000000001,195.3,2,True,1,0.05740000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
220,5538.0,BU04060103,0.5800000000000001,198.0,2,True,1,0.05800000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
145,5555.0,BU04060716,0.43,130.5,2,True,1,0.043000000000000003
199,5549.0,BU04060410,0.538,179.1,2,True,1,0.05380000000000001
132,5537.0,BU04060002,0.404,118.8,2,True,1,0.040400000000000005
137,5555.0,BU04060716,0.414,123.3,2,True,1,0.0414
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
164,5549.0,BU04060410,0.46799999999999997,147.6,2,True,1,0.0468
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
215,5548.0,BU04060409,0.5700000000000001,193.5,2,True,1,0.05700000000000001
185,5538.0,BU04060103,0.51,166.5,2,True,1,0.051000000000000004
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
153,5536.0,BU04060001,0.44599999999999995,137.70000000000002,2,True,1,0.0446
163,5549.0,BU04060410,0.46599999999999997,146.70000000000002,2,True,1,0.0466
121,5536.0,BU04060001,0.382,108.9,2,True,1,0.038200000000000005
970,5556.0,BU04060817,0.9,873.0,2,True,1,0.09000000000000001
126,5536.0,BU04060001,0.392,113.4,2,True,1,0.039200000000000006
202,5549.0,BU04060410,0.544,181.8,2,True,1,0.054400000000000004
1183,5556.0,BU04060817,0.9,1064.7,2,True,1,0.09000000000000001
174,5536.0,BU04060001,0.488,156.6,2,True,1,0.0488
122,5536.0,BU04060001,0.384,109.8,2,True,1,0.038400000000000004
1257,5556.0,BU04060817,0.9,1131.3,2,True,1,0.09000000000000001
425,5541.0,BU04060206,0.9,382.5,2,True,1,0.09000000000000001
1076,5556.0,BU04060817,0.9,968.4,2,True,1,0.09000000000000001
348,5541.0,BU04060206,0.8360000000000001,313.2,2,True,1,0.08360000000000001
1068,5556.0,BU04060817,0.9,961.2,2,True,1,0.09000000000000001
486,5541.0,BU04060206,0.9,437.40000000000003,2,True,1,0.09000000000000001
330,5556.0,BU04060817,0.8,297.0,2,True,1,0.08000000000000002
301,5541.0,BU04060206,0.742,270.90000000000003,2,True,1,0.0742
290,5541.0,BU04060206,0.72,261.0,2,True,1,0.072
239,5556.0,BU04060817,0.618,215.1,2,True,1,0.0618
396,5541.0,BU04060206,0.9,356.40000000000003,2,True,1,0.09000000000000001
1361,5556.0,BU04060817,0.9,1224.9,2,True,1,0.09000000000000001
130,5555.0,BU04060716,0.4,117.0,2,True,1,0.04000000000000001
264,5541.0,BU04060206,0.6679999999999999,237.6,2,True,1,0.0668
169,5538.0,BU04060103,0.478,152.1,2,True,1,0.0478
144,5553.0,BU04060614,0.428,129.6,2,True,1,0.042800000000000005
506,5541.0,BU04060206,0.9,455.40000000000003,2,True,1,0.09000000000000001
216,5541.0,BU04060206,0.5720000000000001,194.4,2,True,1,0.05720000000000001
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
156,5556.0,BU04060817,0.45199999999999996,140.4,2,True,1,0.0452
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
472,5541.0,BU04060206,0.9,424.8,2,True,1,0.09000000000000001
155,5556.0,BU04060817,0.44999999999999996,139.5,2,True,1,0.045
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
247,5541.0,BU04060206,0.634,222.3,2,True,1,0.0634
135,5556.0,BU04060817,0.41,121.5,2,True,1,0.041
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
328,5541.0,BU04060206,0.796,295.2,2,True,1,0.0796
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
131,5553.0,BU04060614,0.402,117.9,2,True,1,0.04020000000000001
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
365,5541.0,BU04060206,0.8700000000000001,328.5,2,True,1,0.08700000000000002
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
929,5556.0,BU04060817,0.9,836.1,2,True,1,0.09000000000000001
144,5553.0,BU04060614,0.428,129.6,2,True,1,0.042800000000000005
152,5537.0,BU04060002,0.444,136.8,2,True,1,0.0444
151,5553.0,BU04060614,0.442,135.9,2,True,1,0.0442
143,5537.0,BU04060002,0.426,128.70000000000002,2,True,1,0.0426
1900,5562.0,BU04061124,0.9,1710.0,2,True,1,0.09000000000000001
407,5539.0,BU04060204,0.9,366.3,2,True,1,0.09000000000000001
169,5537.0,BU04060002,0.478,152.1,2,True,1,0.0478
604,5541.0,BU04060206,0.9,543.6,2,True,1,0.09000000000000001
184,5538.0,BU04060103,0.508,165.6,2,True,1,0.050800000000000005
138,5555.0,BU04060716,0.416,124.2,2,True,1,0.0416
268,5541.0,BU04060206,0.6759999999999999,241.20000000000002,2,True,1,0.0676
1147,5541.0,BU04060206,0.9,1032.3,2,True,1,0.09000000000000001
144,5549.0,BU04060410,0.428,129.6,2,True,1,0.042800000000000005
222,5538.0,BU04060103,0.5840000000000001,199.8,2,True,1,0.05840000000000001
412,5541.0,BU04060206,0.9,370.8,2,True,1,0.09000000000000001
405,5541.0,BU04060206,0.9,364.5,2,True,1,0.09000000000000001
194,5538.0,BU04060103,0.528,174.6,2,True,1,0.05280000000000001
224,5541.0,BU04060206,0.5880000000000001,201.6,2,True,1,0.05880000000000001
138,5555.0,BU04060716,0.416,124.2,2,True,1,0.0416
615,5541.0,BU04060206,0.9,553.5,2,True,1,0.09000000000000001
129,5537.0,BU04060002,0.398,116.10000000000001,2,True,1,0.0398
392,5541.0,BU04060206,0.9,352.8,2,True,1,0.09000000000000001
225,5538.0,BU04060103,0.59,202.5,2,True,1,0.059
320,5541.0,BU04060206,0.78,288.0,2,True,1,0.07800000000000001
142,5562.0,BU04061124,0.424,127.8,2,True,1,0.0424
194,5541.0,BU04060206,0.528,174.6,2,True,1,0.05280000000000001
242,5541.0,BU04060206,0.624,217.8,2,True,1,0.062400000000000004
301,5541.0,BU04060206,0.742,270.90000000000003,2,True,1,0.0742
143,5536.0,BU04060001,0.426,128.70000000000002,2,True,1,0.0426
191,5541.0,BU04060206,0.522,171.9,2,True,1,0.0522
135,5562.0,BU04061124,0.41,121.5,2,True,1,0.041
151,5554.0,BU04060615,0.442,135.9,2,True,1,0.0442
167,5538.0,BU04060103,0.474,150.3,2,True,1,0.0474
122,5554.0,BU04060615,0.384,109.8,2,True,1,0.038400000000000004
126,5556.0,BU04060817,0.392,113.4,2,True,1,0.039200000000000006
123,5556.0,BU04060817,0.386,110.7,2,True,1,0.0386
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
154,5554.0,BU04060615,0.44799999999999995,138.6,2,True,1,0.0448
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
137,5554.0,BU04060615,0.414,123.3,2,True,1,0.0414
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
121,5554.0,BU04060615,0.382,108.9,2,True,1,0.038200000000000005
244,5541.0,BU04060206,0.628,219.6,2,True,1,0.06280000000000001
369,5549.0,BU04060410,0.8779999999999999,332.1,2,True,1,0.08779999999999999
238,5538.0,BU04060103,0.616,214.20000000000002,2,True,1,0.0616
343,5541.0,BU04060206,0.8260000000000001,308.7,2,True,1,0.0826
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
143,5554.0,BU04060615,0.426,128.70000000000002,2,True,1,0.0426
177,5548.0,BU04060409,0.494,159.3,2,True,1,0.0494
136,5548.0,BU04060409,0.412,122.4,2,True,1,0.0412
120,5562.0,BU04061124,0.38,108.0,2,True,1,0.038000000000000006
144,5555.0,BU04060716,0.428,129.6,2,True,1,0.042800000000000005
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
265,5548.0,BU04060409,0.6699999999999999,238.5,2,True,1,0.06699999999999999
198,5548.0,BU04060409,0.536,178.20000000000002,2,True,1,0.05360000000000001
199,5548.0,BU04060409,0.538,179.1,2,True,1,0.05380000000000001
187,5548.0,BU04060409,0.514,168.3,2,True,1,0.0514
174,5548.0,BU04060409,0.488,156.6,2,True,1,0.0488
374,5548.0,BU04060409,0.8879999999999999,336.6,2,True,1,0.08879999999999999
151,5548.0,BU04060409,0.442,135.9,2,True,1,0.0442
138,5548.0,BU04060409,0.416,124.2,2,True,1,0.0416
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
205,5548.0,BU04060409,0.55,184.5,2,True,1,0.05500000000000001
230,5548.0,BU04060409,0.6,207.0,2,True,1,0.06
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
248,5548.0,BU04060409,0.636,223.20000000000002,2,True,1,0.0636
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
230,5548.0,BU04060409,0.6,207.0,2,True,1,0.06
264,5548.0,BU04060409,0.6679999999999999,237.6,2,True,1,0.0668
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
190,5548.0,BU04060409,0.52,171.0,2,True,1,0.052000000000000005
123,5548.0,BU04060409,0.386,110.7,2,True,1,0.0386
154,5548.0,BU04060409,0.44799999999999995,138.6,2,True,1,0.0448
546,5536.0,BU04060001,0.9,491.40000000000003,2,True,1,0.09000000000000001
160,5548.0,BU04060409,0.45999999999999996,144.0,2,True,1,0.046
1575,5552.0,BU04060513,0.9,1417.5,2,True,1,0.09000000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
198,5548.0,BU04060409,0.536,178.20000000000002,2,True,1,0.05360000000000001
204,5548.0,BU04060409,0.548,183.6,2,True,1,0.05480000000000001
1509,5537.0,BU04060002,0.9,1358.1000000000001,2,True,1,0.09000000000000001
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
203,5548.0,BU04060409,0.546,182.70000000000002,2,True,1,0.05460000000000001
120,5556.0,BU04060817,0.38,108.0,2,True,1,0.038000000000000006
540,5552.0,BU04060513,0.9,486.0,2,True,1,0.09000000000000001
814,5552.0,BU04060513,0.9,732.6,2,True,1,0.09000000000000001
142,5548.0,BU04060409,0.424,127.8,2,True,1,0.0424
251,5539.0,BU04060204,0.642,225.9,2,True,1,0.06420000000000001
1012,5552.0,BU04060513,0.9,910.8000000000001,2,True,1,0.09000000000000001
226,5548.0,BU04060409,0.592,203.4,2,True,1,0.0592
219,5552.0,BU04060513,0.5780000000000001,197.1,2,True,1,0.05780000000000001
274,5548.0,BU04060409,0.688,246.6,2,True,1,0.0688
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
447,5552.0,BU04060513,0.9,402.3,2,True,1,0.09000000000000001
866,5553.0,BU04060614,0.9,779.4,2,True,1,0.09000000000000001
327,5552.0,BU04060513,0.794,294.3,2,True,1,0.07940000000000001
122,5536.0,BU04060001,0.384,109.8,2,True,1,0.038400000000000004
128,5561.0,BU04061123,0.396,115.2,2,True,1,0.0396
411,5552.0,BU04060513,0.9,369.90000000000003,2,True,1,0.09000000000000001
290,5536.0,BU04060001,0.72,261.0,2,True,1,0.072
217,5541.0,BU04060206,0.5740000000000001,195.3,2,True,1,0.05740000000000001
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
300,5552.0,BU04060513,0.74,270.0,2,True,1,0.074
132,5536.0,BU04060001,0.404,118.8,2,True,1,0.040400000000000005
219,5548.0,BU04060409,0.5780000000000001,197.1,2,True,1,0.05780000000000001
665,5536.0,BU04060001,0.9,598.5,2,True,1,0.09000000000000001
124,5549.0,BU04060410,0.388,111.60000000000001,2,True,1,0.0388
372,5552.0,BU04060513,0.8839999999999999,334.8,2,True,1,0.08839999999999999
236,5538.0,BU04060103,0.612,212.4,2,True,1,0.061200000000000004
166,5536.0,BU04060001,0.472,149.4,2,True,1,0.0472
210,5548.0,BU04060409,0.56,189.0,2,True,1,0.05600000000000001
122,5538.0,BU04060103,0.384,109.8,2,True,1,0.038400000000000004
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
170,5556.0,BU04060817,0.48,153.0,2,True,1,0.048
242,5548.0,BU04060409,0.624,217.8,2,True,1,0.062400000000000004
154,5549.0,BU04060410,0.44799999999999995,138.6,2,True,1,0.0448
120,5536.0,BU04060001,0.38,108.0,2,True,1,0.038000000000000006
121,5536.0,BU04060001,0.382,108.9,2,True,1,0.038200000000000005
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
182,5548.0,BU04060409,0.504,163.8,2,True,1,0.0504
136,5556.0,BU04060817,0.412,122.4,2,True,1,0.0412
162,5538.0,BU04060103,0.46399999999999997,145.8,2,True,1,0.0464
218,5549.0,BU04060410,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
129,5554.0,BU04060615,0.398,116.10000000000001,2,True,1,0.0398
186,5549.0,BU04060410,0.512,167.4,2,True,1,0.0512
124,5537.0,BU04060002,0.388,111.60000000000001,2,True,1,0.0388
158,5548.0,BU04060409,0.45599999999999996,142.20000000000002,2,True,1,0.0456
163,5549.0,BU04060410,0.46599999999999997,146.70000000000002,2,True,1,0.0466
163,5556.0,BU04060817,0.46599999999999997,146.70000000000002,2,True,1,0.0466
232,5536.0,BU04060001,0.604,208.8,2,True,1,0.0604
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
218,5538.0,BU04060103,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
123,5556.0,BU04060817,0.386,110.7,2,True,1,0.0386
157,5548.0,BU04060409,0.45399999999999996,141.3,2,True,1,0.045399999999999996
141,5549.0,BU04060410,0.422,126.9,2,True,1,0.0422
196,5549.0,BU04060410,0.532,176.4,2,True,1,0.053200000000000004
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
134,5548.0,BU04060409,0.408,120.60000000000001,2,True,1,0.0408
187,5549.0,BU04060410,0.514,168.3,2,True,1,0.0514
142,5548.0,BU04060409,0.424,127.8,2,True,1,0.0424
142,5556.0,BU04060817,0.424,127.8,2,True,1,0.0424
185,5538.0,BU04060103,0.51,166.5,2,True,1,0.051000000000000004
148,5549.0,BU04060410,0.436,133.20000000000002,2,True,1,0.0436
130,5555.0,BU04060716,0.4,117.0,2,True,1,0.04000000000000001
358,5536.0,BU04060001,0.8560000000000001,322.2,2,True,1,0.08560000000000001
137,5556.0,BU04060817,0.414,123.3,2,True,1,0.0414
172,5548.0,BU04060409,0.484,154.8,2,True,1,0.0484
181,5549.0,BU04060410,0.502,162.9,2,True,1,0.0502
144,5549.0,BU04060410,0.428,129.6,2,True,1,0.042800000000000005
148,5548.0,BU04060409,0.436,133.20000000000002,2,True,1,0.0436
147,5556.0,BU04060817,0.434,132.3,2,True,1,0.0434
193,5549.0,BU04060410,0.526,173.70000000000002,2,True,1,0.05260000000000001
390,5536.0,BU04060001,0.9,351.0,2,True,1,0.09000000000000001
179,5548.0,BU04060409,0.498,161.1,2,True,1,0.049800000000000004
259,5549.0,BU04060410,0.6579999999999999,233.1,2,True,1,0.0658
145,5556.0,BU04060817,0.43,130.5,2,True,1,0.043000000000000003
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
180,5538.0,BU04060103,0.5,162.0,2,True,1,0.05
416,5549.0,BU04060410,0.9,374.40000000000003,2,True,1,0.09000000000000001
137,5548.0,BU04060409,0.414,123.3,2,True,1,0.0414
122,5549.0,BU04060410,0.384,109.8,2,True,1,0.038400000000000004
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
157,5556.0,BU04060817,0.45399999999999996,141.3,2,True,1,0.045399999999999996
144,5556.0,BU04060817,0.428,129.6,2,True,1,0.042800000000000005
130,5555.0,BU04060716,0.4,117.0,2,True,1,0.04000000000000001
164,5556.0,BU04060817,0.46799999999999997,147.6,2,True,1,0.0468
140,5555.0,BU04060716,0.42,126.0,2,True,1,0.042
147,5556.0,BU04060817,0.434,132.3,2,True,1,0.0434
215,5536.0,BU04060001,0.5700000000000001,193.5,2,True,1,0.05700000000000001
121,5538.0,BU04060103,0.382,108.9,2,True,1,0.038200000000000005
145,5561.0,BU04061123,0.43,130.5,2,True,1,0.043000000000000003
189,5538.0,BU04060103,0.518,170.1,2,True,1,0.051800000000000006
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
135,5556.0,BU04060817,0.41,121.5,2,True,1,0.041
122,5549.0,BU04060410,0.384,109.8,2,True,1,0.038400000000000004
135,5538.0,BU04060103,0.41,121.5,2,True,1,0.041
477,5541.0,BU04060206,0.9,429.3,2,True,1,0.09000000000000001
144,5549.0,BU04060410,0.428,129.6,2,True,1,0.042800000000000005
158,5548.0,BU04060409,0.45599999999999996,142.20000000000002,2,True,1,0.0456
175,5549.0,BU04060410,0.49,157.5,2,True,1,0.049
233,5536.0,BU04060001,0.606,209.70000000000002,2,True,1,0.0606
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
177,5549.0,BU04060410,0.494,159.3,2,True,1,0.0494
159,5548.0,BU04060409,0.45799999999999996,143.1,2,True,1,0.0458
122,5538.0,BU04060103,0.384,109.8,2,True,1,0.038400000000000004
182,5549.0,BU04060410,0.504,163.8,2,True,1,0.0504
129,5554.0,BU04060615,0.398,116.10000000000001,2,True,1,0.0398
1042,5552.0,BU04060513,0.9,937.8000000000001,2,True,1,0.09000000000000001
127,5538.0,BU04060103,0.394,114.3,2,True,1,0.039400000000000004
130,5555.0,BU04060716,0.4,117.0,2,True,1,0.04000000000000001
127,5537.0,BU04060002,0.394,114.3,2,True,1,0.039400000000000004
134,5536.0,BU04060001,0.408,120.60000000000001,2,True,1,0.0408
125,5538.0,BU04060103,0.39,112.5,2,True,1,0.03900000000000001
192,5548.0,BU04060409,0.524,172.8,2,True,1,0.0524
122,5536.0,BU04060001,0.384,109.8,2,True,1,0.038400000000000004
174,5538.0,BU04060103,0.488,156.6,2,True,1,0.0488
1024,5541.0,BU04060206,0.9,921.6,2,True,1,0.09000000000000001
2414,5552.0,BU04060513,0.9,2172.6,2,True,1,0.09000000000000001
174,5548.0,BU04060409,0.488,156.6,2,True,1,0.0488
460,5552.0,BU04060513,0.9,414.0,2,True,1,0.09000000000000001
154,5538.0,BU04060103,0.44799999999999995,138.6,2,True,1,0.0448
158,5554.0,BU04060615,0.45599999999999996,142.20000000000002,2,True,1,0.0456
136,5537.0,BU04060002,0.412,122.4,2,True,1,0.0412
159,5548.0,BU04060409,0.45799999999999996,143.1,2,True,1,0.0458
574,5552.0,BU04060513,0.9,516.6,2,True,1,0.09000000000000001
814,5553.0,BU04060614,0.9,732.6,2,True,1,0.09000000000000001
176,5538.0,BU04060103,0.492,158.4,2,True,1,0.0492
523,5541.0,BU04060206,0.9,470.7,2,True,1,0.09000000000000001
509,5552.0,BU04060513,0.9,458.1,2,True,1,0.09000000000000001
1985,5553.0,BU04060614,0.9,1786.5,2,True,1,0.09000000000000001
154,5548.0,BU04060409,0.44799999999999995,138.6,2,True,1,0.0448
508,5541.0,BU04060206,0.9,457.2,2,True,1,0.09000000000000001
121,5536.0,BU04060001,0.382,108.9,2,True,1,0.038200000000000005
404,5552.0,BU04060513,0.9,363.6,2,True,1,0.09000000000000001
130,5554.0,BU04060615,0.4,117.0,2,True,1,0.04000000000000001
148,5555.0,BU04060716,0.436,133.20000000000002,2,True,1,0.0436
420,5552.0,BU04060513,0.9,378.0,2,True,1,0.09000000000000001
179,5538.0,BU04060103,0.498,161.1,2,True,1,0.049800000000000004
370,5552.0,BU04060513,0.8799999999999999,333.0,2,True,1,0.088
156,5548.0,BU04060409,0.45199999999999996,140.4,2,True,1,0.0452
171,5538.0,BU04060103,0.482,153.9,2,True,1,0.0482
128,5553.0,BU04060614,0.396,115.2,2,True,1,0.0396
163,5548.0,BU04060409,0.46599999999999997,146.70000000000002,2,True,1,0.0466
125,5556.0,BU04060817,0.39,112.5,2,True,1,0.03900000000000001
